Dataset,TargetID,SensitiveAttribute,Run,TargetModel,ProbCorrectRawIn,ProbCorrectRawOut,AdvantageRaw,ProbCorrectSynIn,ProbCorrectSynOut,AdvantageSyn,PrivacyAdvantage
try3,ID2926,X11,4,BayesianNet,1,0.527253,0.472747,0.162642,0.152426,0.010216,0.462531
try3,ID2926,X11,4,IndependentHistogram,1,0.527253,0.472747,0.214352,0.207357,0.006995,0.465752
try3,ID2926,X11,4,PrivBayesEps1.0,1,0.527253,0.472747,0.110522,0.113702,-0.00318,0.475927
try3,ID2926,X11,5,BayesianNet,1,0.542691,0.457309,0.090353,0.086443,0.003911,0.453398
try3,ID2926,X11,5,IndependentHistogram,1,0.542691,0.457309,0.209349,0.20304,0.00631,0.450999
try3,ID2926,X11,5,PrivBayesEps1.0,1,0.542691,0.457309,0.107552,0.101525,0.006027,0.451282
try3,ID2926,X11,6,BayesianNet,1,0.595515,0.404485,0.457784,0.443835,0.013948,0.390537
try3,ID2926,X11,6,IndependentHistogram,1,0.595515,0.404485,0.202658,0.203433,-0.00077,0.405255
try3,ID2926,X11,6,PrivBayesEps1.0,1,0.595515,0.404485,0.110258,0.109538,0.00072,0.403765
try3,ID2926,X11,7,BayesianNet,1,0.616394,0.383606,0.357403,0.306203,0.0512,0.332406
try3,ID2926,X11,7,IndependentHistogram,1,0.616394,0.383606,0.211443,0.208193,0.00325,0.380356
try3,ID2926,X11,7,PrivBayesEps1.0,1,0.616394,0.383606,0.110497,0.11649,-0.00599,0.389596
try3,ID2926,X11,8,BayesianNet,1,0.444854,0.555146,0.435347,0.427609,0.007738,0.547408
try3,ID2926,X11,8,IndependentHistogram,1,0.444854,0.555146,0.205112,0.213649,-0.00854,0.563686
try3,ID2926,X11,8,PrivBayesEps1.0,1,0.444854,0.555146,0.10519,0.10969,-0.0045,0.559646
try3,ID2926,X11,9,BayesianNet,1,0.554996,0.445004,0.269715,0.260545,0.00917,0.435834
try3,ID2926,X11,9,IndependentHistogram,1,0.554996,0.445004,0.2163,0.215513,0.000786,0.444218
try3,ID2926,X11,9,PrivBayesEps1.0,1,0.554996,0.445004,0.110036,0.104324,0.005712,0.439292
try3,ID2926,X13,0,BayesianNet,1,0.709777,0.290223,0.075425,0.080331,-0.00491,0.295133
try3,ID2926,X13,0,IndependentHistogram,1,0.709777,0.290223,0.11156,0.116284,-0.00472,0.294943
try3,ID2926,X13,0,PrivBayesEps1.0,1,0.709777,0.290223,0.093994,0.096947,-0.00295,0.293173
try3,ID2926,X13,1,BayesianNet,1,0.52794,0.47206,0.052028,0.05263,-0.0006,0.47266
try3,ID2926,X13,1,IndependentHistogram,1,0.52794,0.47206,0.091922,0.095415,-0.00349,0.47555
try3,ID2926,X13,1,PrivBayesEps1.0,1,0.52794,0.47206,0.09389,0.095761,-0.00187,0.47393
try3,ID2926,X13,2,BayesianNet,1,0.519576,0.480424,0.042519,0.042444,7.45E-05,4.80E-01
try3,ID2926,X13,2,IndependentHistogram,1,0.519576,0.480424,0.097339,0.094663,0.002676,0.477748
try3,ID2926,X13,2,PrivBayesEps1.0,1,0.519576,0.480424,0.105837,0.096128,0.009709,0.470715
try3,ID2926,X13,3,BayesianNet,1,0.645389,0.354611,0.143792,0.134181,0.009611,0.345
try3,ID2926,X13,3,IndependentHistogram,1,0.645389,0.354611,0.097244,0.097381,-0.00014,0.354751
try3,ID2926,X13,3,PrivBayesEps1.0,1,0.645389,0.354611,0.092293,0.0915,0.000794,0.353817
try3,ID2926,X13,4,BayesianNet,1,0.717571,0.282429,0.059357,0.064061,-0.0047,0.287129
try3,ID2926,X13,4,IndependentHistogram,1,0.717571,0.282429,0.105637,0.102251,0.003385,0.279044
try3,ID2926,X13,4,PrivBayesEps1.0,1,0.717571,0.282429,0.0991,0.100108,-0.00101,0.283439
try3,ID2926,X13,5,BayesianNet,1,0.558931,0.441069,0.065823,0.068942,-0.00312,0.444189
try3,ID2926,X13,5,IndependentHistogram,1,0.558931,0.441069,0.105421,0.100771,0.00465,0.436419
try3,ID2926,X13,5,PrivBayesEps1.0,1,0.558931,0.441069,0.096714,0.094211,0.002503,0.438566
try3,ID2926,X13,6,BayesianNet,1,0.560845,0.439155,0.046242,0.040816,0.005426,0.433729
try3,ID2926,X13,6,IndependentHistogram,1,0.560845,0.439155,0.104695,0.104829,-0.00013,0.439285
try3,ID2926,X13,6,PrivBayesEps1.0,1,0.560845,0.439155,0.098707,0.095683,0.003024,0.436131
try3,ID2926,X13,7,BayesianNet,1,0.467116,0.532884,0.028016,0.029055,-0.00104,0.533924
try3,ID2926,X13,7,IndependentHistogram,1,0.467116,0.532884,0.090443,0.098697,-0.00825,0.541134
try3,ID2926,X13,7,PrivBayesEps1.0,1,0.467116,0.532884,0.091274,0.096473,-0.0052,0.538084
try3,ID2926,X13,8,BayesianNet,1,0.694013,0.305987,0.080651,0.057491,0.023159,0.282828
try3,ID2926,X13,8,IndependentHistogram,1,0.694013,0.305987,0.099457,0.095993,0.003464,0.302523
try3,ID2926,X13,8,PrivBayesEps1.0,1,0.694013,0.305987,0.096043,0.086571,0.009471,0.296516
try3,ID2926,X13,9,BayesianNet,1,0.662645,0.337355,0.128453,0.110348,0.018105,0.31925
try3,ID2926,X13,9,IndependentHistogram,1,0.662645,0.337355,0.102647,0.097693,0.004953,0.332402
try3,ID2926,X13,9,PrivBayesEps1.0,1,0.662645,0.337355,0.090089,0.094983,-0.00489,0.342245
try3,ID3143,X11,0,BayesianNet,1,0.318333,0.681667,0.163762,0.17527,-0.01151,0.693177
try3,ID3143,X11,0,IndependentHistogram,1,0.318333,0.681667,0.023856,0.024269,-0.00041,0.682077
try3,ID3143,X11,0,PrivBayesEps1.0,1,0.318333,0.681667,0.065413,0.066037,-0.00062,0.682287
try3,ID3143,X11,1,BayesianNet,1,0.393107,0.606893,0.022546,0.018044,0.004503,0.60239
try3,ID3143,X11,1,IndependentHistogram,1,0.393107,0.606893,0.030572,0.030494,7.75E-05,6.07E-01
try3,ID3143,X11,1,PrivBayesEps1.0,1,0.393107,0.606893,0.061021,0.074256,-0.01323,0.620123
try3,ID3143,X11,2,BayesianNet,1,0.420339,0.579661,0.0248,0.021544,0.003256,0.576405
try3,ID3143,X11,2,IndependentHistogram,1,0.420339,0.579661,0.041139,0.041335,-0.0002,0.579861
try3,ID3143,X11,2,PrivBayesEps1.0,1,0.420339,0.579661,0.058086,0.067836,-0.00975,0.589411
try3,ID3143,X11,3,BayesianNet,1,0.387055,0.612945,0.219389,0.212448,0.006941,0.606004
try3,ID3143,X11,3,IndependentHistogram,1,0.387055,0.612945,0.034711,0.038896,-0.00418,0.617125
try3,ID3143,X11,3,PrivBayesEps1.0,1,0.387055,0.612945,0.067612,0.064725,0.002887,0.610058
try3,ID3143,X11,4,BayesianNet,1,0.420761,0.579239,0.194582,0.194741,-0.00016,0.579399
try3,ID3143,X11,4,IndependentHistogram,1,0.420761,0.579239,0.03903,0.031625,0.007405,0.571834
try3,ID3143,X11,4,PrivBayesEps1.0,1,0.420761,0.579239,0.061604,0.065648,-0.00404,0.583279
try3,ID3143,X11,5,BayesianNet,1,0.43516,0.56484,0.025402,0.025344,5.84E-05,5.65E-01
try3,ID3143,X11,5,IndependentHistogram,1,0.43516,0.56484,0.037435,0.040928,-0.00349,0.56833
try3,ID3143,X11,5,PrivBayesEps1.0,1,0.43516,0.56484,0.06158,0.061067,0.000513,0.564327
try3,ID3143,X11,6,BayesianNet,1,0.450787,0.549213,0.087988,0.089955,-0.00197,0.551183
try3,ID3143,X11,6,IndependentHistogram,1,0.450787,0.549213,0.039247,0.0338,0.005447,0.543766
try3,ID3143,X11,6,PrivBayesEps1.0,1,0.450787,0.549213,0.065527,0.06934,-0.00381,0.553023
try3,ID3143,X11,7,BayesianNet,1,0.403953,0.596047,0.162663,0.146984,0.015679,0.580368
try3,ID3143,X11,7,IndependentHistogram,1,0.403953,0.596047,0.038063,0.040503,-0.00244,0.598487
try3,ID3143,X11,7,PrivBayesEps1.0,1,0.403953,0.596047,0.057251,0.061316,-0.00407,0.600117
try3,ID3143,X11,8,BayesianNet,1,0.409433,0.590567,0.094893,0.083034,0.011859,0.578708
try3,ID3143,X11,8,IndependentHistogram,1,0.409433,0.590567,0.036098,0.036684,-0.00059,0.591157
try3,ID3143,X11,8,PrivBayesEps1.0,1,0.409433,0.590567,0.062394,0.06721,-0.00482,0.595387
try3,ID3143,X11,9,BayesianNet,1,0.518136,0.481864,0.175097,0.182679,-0.00758,0.489444
try3,ID3143,X11,9,IndependentHistogram,1,0.518136,0.481864,0.028943,0.033526,-0.00458,0.486444
try3,ID3143,X11,9,PrivBayesEps1.0,1,0.518136,0.481864,0.060078,0.074433,-0.01436,0.496224
try3,ID3143,X13,0,BayesianNet,1,0.743014,0.256986,0.047979,0.048669,-0.00069,0.257676
try3,ID3143,X13,0,IndependentHistogram,1,0.743014,0.256986,0.058767,0.072111,-0.01334,0.270326
try3,ID3143,X13,0,PrivBayesEps1.0,1,0.743014,0.256986,0.070329,0.075688,-0.00536,0.262346
try3,ID3143,X13,1,BayesianNet,1,0.688055,0.311945,0.079562,0.075285,0.004277,0.307668
try3,ID3143,X13,1,IndependentHistogram,1,0.688055,0.311945,0.074794,0.082548,-0.00775,0.319695
try3,ID3143,X13,1,PrivBayesEps1.0,1,0.688055,0.311945,0.071198,0.086534,-0.01534,0.327285
try3,ID3143,X13,2,BayesianNet,1,0.705395,0.294605,0.053711,0.072198,-0.01849,0.313095
try3,ID3143,X13,2,IndependentHistogram,1,0.705395,0.294605,0.082457,0.088178,-0.00572,0.300325
try3,ID3143,X13,2,PrivBayesEps1.0,1,0.705395,0.294605,0.077138,0.073566,0.003572,0.291033
try3,ID3143,X13,3,BayesianNet,1,0.697003,0.302997,0.29266,0.280607,0.012053,0.290944
try3,ID3143,X13,3,IndependentHistogram,1,0.697003,0.302997,0.082527,0.080004,0.002523,0.300474
try3,ID3143,X13,3,PrivBayesEps1.0,1,0.697003,0.302997,0.087137,0.086396,0.000741,0.302256
try3,ID3143,X13,4,BayesianNet,1,0.76808,0.23192,0.055095,0.052984,0.002111,0.229809
try3,ID3143,X13,4,IndependentHistogram,1,0.76808,0.23192,0.085852,0.069811,0.016041,0.215879
try3,ID3143,X13,4,PrivBayesEps1.0,1,0.76808,0.23192,0.07596,0.087119,-0.01116,0.24308
try3,ID3143,X13,5,BayesianNet,1,0.72079,0.27921,0.198349,0.182375,0.015975,0.263235
try3,ID3143,X13,5,IndependentHistogram,1,0.72079,0.27921,0.080349,0.078303,0.002046,0.277164
try3,ID3143,X13,5,PrivBayesEps1.0,1,0.72079,0.27921,0.072306,0.08067,-0.00836,0.28757
try3,ID3143,X13,6,BayesianNet,1,0.749293,0.250707,0.389845,0.377448,0.012397,0.23831
try3,ID3143,X13,6,IndependentHistogram,1,0.749293,0.250707,0.07268,0.065325,0.007355,0.243352
try3,ID3143,X13,6,PrivBayesEps1.0,1,0.749293,0.250707,0.076661,0.082277,-0.00562,0.256327
try3,ID3143,X13,7,BayesianNet,1,0.769687,0.230313,0.374609,0.339682,0.034927,0.195386
try3,ID3143,X13,7,IndependentHistogram,1,0.769687,0.230313,0.085153,0.082898,0.002255,0.228058
try3,ID3143,X13,7,PrivBayesEps1.0,1,0.769687,0.230313,0.066104,0.084573,-0.01847,0.248783
try3,ID3143,X13,8,BayesianNet,1,0.660491,0.339509,0.393767,0.417026,-0.02326,0.362769
try3,ID3143,X13,8,IndependentHistogram,1,0.660491,0.339509,0.078035,0.083384,-0.00535,0.344859
try3,ID3143,X13,8,PrivBayesEps1.0,1,0.660491,0.339509,0.077762,0.094103,-0.01634,0.355849
try3,ID3143,X13,9,BayesianNet,1,0.764822,0.235178,0.470984,0.476502,-0.00552,0.240698
try3,ID3143,X13,9,IndependentHistogram,1,0.764822,0.235178,0.075629,0.07151,0.004119,0.231059
try3,ID3143,X13,9,PrivBayesEps1.0,1,0.764822,0.235178,0.07371,0.084718,-0.01101,0.246188
try3,ID408,X11,0,BayesianNet,1,0.604319,0.395681,0.221528,0.205959,0.015569,0.380112
try3,ID408,X11,0,IndependentHistogram,1,0.604319,0.395681,0.248995,0.247597,0.001398,0.394283
try3,ID408,X11,0,PrivBayesEps1.0,1,0.604319,0.395681,0.111107,0.112604,-0.0015,0.397181
try3,ID408,X11,1,BayesianNet,1,0.698197,0.301803,0.402768,0.394594,0.008174,0.293629
try3,ID408,X11,1,IndependentHistogram,1,0.698197,0.301803,0.243709,0.247897,-0.00419,0.305993
try3,ID408,X11,1,PrivBayesEps1.0,1,0.698197,0.301803,0.11382,0.107662,0.006158,0.295645
try3,ID408,X11,2,BayesianNet,1,0.734205,0.265795,0.405388,0.410577,-0.00519,0.270985
try3,ID408,X11,2,IndependentHistogram,1,0.734205,0.265795,0.23284,0.235556,-0.00272,0.268515
try3,ID408,X11,2,PrivBayesEps1.0,1,0.734205,0.265795,0.104791,0.112607,-0.00782,0.273615
try3,ID408,X11,3,BayesianNet,1,0.699664,0.300336,0.238227,0.252944,-0.01472,0.315056
try3,ID408,X11,3,IndependentHistogram,1,0.699664,0.300336,0.236023,0.229236,0.006787,0.293549
try3,ID408,X11,3,PrivBayesEps1.0,1,0.699664,0.300336,0.113595,0.118974,-0.00538,0.305716
try3,ID408,X11,4,BayesianNet,1,0.706695,0.293305,0.2448,0.247622,-0.00282,0.296125
try3,ID408,X11,4,IndependentHistogram,1,0.706695,0.293305,0.228964,0.227414,0.00155,0.291755
try3,ID408,X11,4,PrivBayesEps1.0,1,0.706695,0.293305,0.109546,0.113381,-0.00383,0.297135
try3,ID408,X11,5,BayesianNet,1,0.691397,0.308603,0.382659,0.383353,-0.00069,0.309293
try3,ID408,X11,5,IndependentHistogram,1,0.691397,0.308603,0.227805,0.226989,0.000815,0.307788
try3,ID408,X11,5,PrivBayesEps1.0,1,0.691397,0.308603,0.108915,0.101329,0.007586,0.301017
try3,ID408,X11,6,BayesianNet,1,0.654052,0.345948,0.290734,0.28324,0.007495,0.338453
try3,ID408,X11,6,IndependentHistogram,1,0.654052,0.345948,0.225394,0.224799,0.000595,0.345353
try3,ID408,X11,6,PrivBayesEps1.0,1,0.654052,0.345948,0.115533,0.11121,0.004323,0.341625
try3,ID408,X11,7,BayesianNet,1,0.658902,0.341098,0.198577,0.165579,0.032998,0.3081
try3,ID408,X11,7,IndependentHistogram,1,0.658902,0.341098,0.225518,0.221919,0.003599,0.337499
try3,ID408,X11,7,PrivBayesEps1.0,1,0.658902,0.341098,0.114288,0.116355,-0.00207,0.343168
try3,ID408,X11,8,BayesianNet,1,0.708692,0.291308,0.272189,0.30815,-0.03596,0.327268
try3,ID408,X11,8,IndependentHistogram,1,0.708692,0.291308,0.235063,0.232922,0.002141,0.289167
try3,ID408,X11,8,PrivBayesEps1.0,1,0.708692,0.291308,0.114666,0.111509,0.003157,0.288151
try3,ID408,X11,9,BayesianNet,1,0.674983,0.325017,0.179588,0.203548,-0.02396,0.348977
try3,ID408,X11,9,IndependentHistogram,1,0.674983,0.325017,0.240057,0.242145,-0.00209,0.327107
try3,ID408,X11,9,PrivBayesEps1.0,1,0.674983,0.325017,0.113621,0.10662,0.007001,0.318016
try3,ID408,X13,0,BayesianNet,1,0.743566,0.256434,0.386217,0.391556,-0.00534,0.261774
try3,ID408,X13,0,IndependentHistogram,1,0.743566,0.256434,0.146636,0.148427,-0.00179,0.258224
try3,ID408,X13,0,PrivBayesEps1.0,1,0.743566,0.256434,0.100263,0.096853,0.00341,0.253024
try3,ID408,X13,1,BayesianNet,1,0.670512,0.329488,0.390363,0.390538,-0.00017,0.329658
try3,ID408,X13,1,IndependentHistogram,1,0.670512,0.329488,0.13158,0.125832,0.005747,0.323741
try3,ID408,X13,1,PrivBayesEps1.0,1,0.670512,0.329488,0.100632,0.102202,-0.00157,0.331058
try3,ID408,X13,2,BayesianNet,1,0.675679,0.324321,0.374637,0.374492,0.000145,0.324176
try3,ID408,X13,2,IndependentHistogram,1,0.675679,0.324321,0.12782,0.127263,0.000557,0.323764
try3,ID408,X13,2,PrivBayesEps1.0,1,0.675679,0.324321,0.094832,0.102001,-0.00717,0.331491
try3,ID408,X13,3,BayesianNet,1,0.72433,0.27567,0.348256,0.37889,-0.03063,0.3063
try3,ID408,X13,3,IndependentHistogram,1,0.72433,0.27567,0.131598,0.134901,-0.0033,0.27897
try3,ID408,X13,3,PrivBayesEps1.0,1,0.72433,0.27567,0.096949,0.097681,-0.00073,0.2764
try3,ID408,X13,4,BayesianNet,1,0.749457,0.250543,0.392201,0.397861,-0.00566,0.256203
try3,ID408,X13,4,IndependentHistogram,1,0.749457,0.250543,0.138907,0.131941,0.006966,0.243577
try3,ID408,X13,4,PrivBayesEps1.0,1,0.749457,0.250543,0.097157,0.104024,-0.00687,0.257413
try3,ID408,X13,5,BayesianNet,1,0.698289,0.301711,0.381963,0.391763,-0.0098,0.311511
try3,ID408,X13,5,IndependentHistogram,1,0.698289,0.301711,0.132784,0.125696,0.007088,0.294623
try3,ID408,X13,5,PrivBayesEps1.0,1,0.698289,0.301711,0.09959,0.096085,0.003506,0.298205
try3,ID408,X13,6,BayesianNet,1,0.687762,0.312238,0.305924,0.316402,-0.01048,0.322718
try3,ID408,X13,6,IndependentHistogram,1,0.687762,0.312238,0.135326,0.127519,0.007807,0.304431
try3,ID408,X13,6,PrivBayesEps1.0,1,0.687762,0.312238,0.100733,0.101269,-0.00054,0.312778
try3,ID408,X13,7,BayesianNet,1,0.66156,0.33844,0.334738,0.314674,0.020064,0.318376
try3,ID408,X13,7,IndependentHistogram,1,0.66156,0.33844,0.135139,0.133973,0.001166,0.337274
try3,ID408,X13,7,PrivBayesEps1.0,1,0.66156,0.33844,0.10334,0.101396,0.001943,0.336497
try3,ID408,X13,8,BayesianNet,1,0.692463,0.307537,0.294396,0.300817,-0.00642,0.313957
try3,ID408,X13,8,IndependentHistogram,1,0.692463,0.307537,0.129771,0.120436,0.009335,0.298202
try3,ID408,X13,8,PrivBayesEps1.0,1,0.692463,0.307537,0.106408,0.091132,0.015277,0.29226
try3,ID408,X13,9,BayesianNet,1,0.699781,0.300219,0.41439,0.414918,-0.00053,0.300749
try3,ID408,X13,9,IndependentHistogram,1,0.699781,0.300219,0.135087,0.129532,0.005555,0.294664
try3,ID408,X13,9,PrivBayesEps1.0,1,0.699781,0.300219,0.093641,0.100641,-0.007,0.307219
try3,ID624,X11,0,BayesianNet,1,0.543784,0.456216,0.372843,0.379722,-0.00688,0.463096
try3,ID624,X11,0,IndependentHistogram,1,0.543784,0.456216,0.090645,0.096405,-0.00576,0.461976
try3,ID624,X11,0,PrivBayesEps1.0,1,0.543784,0.456216,0.095983,0.096903,-0.00092,0.457136
try3,ID624,X11,1,BayesianNet,1,0.698111,0.301889,0.319675,0.309019,0.010656,0.291233
try3,ID624,X11,1,IndependentHistogram,1,0.698111,0.301889,0.068621,0.075655,-0.00703,0.308919
try3,ID624,X11,1,PrivBayesEps1.0,1,0.698111,0.301889,0.084534,0.083137,0.001397,0.300492
try3,ID624,X11,2,BayesianNet,1,0.693653,0.306347,0.327736,0.333132,-0.0054,0.311747
try3,ID624,X11,2,IndependentHistogram,1,0.693653,0.306347,0.080343,0.086689,-0.00635,0.312697
try3,ID624,X11,2,PrivBayesEps1.0,1,0.693653,0.306347,0.101231,0.103409,-0.00218,0.308527
try3,ID624,X11,3,BayesianNet,1,0.603044,0.396956,0.37207,0.369022,0.003048,0.393908
try3,ID624,X11,3,IndependentHistogram,1,0.603044,0.396956,0.088956,0.085334,0.003622,0.393334
try3,ID624,X11,3,PrivBayesEps1.0,1,0.603044,0.396956,0.093872,0.083802,0.01007,0.386886
try3,ID624,X11,4,BayesianNet,1,0.595623,0.404377,0.353042,0.354337,-0.0013,0.405677
try3,ID624,X11,4,IndependentHistogram,1,0.595623,0.404377,0.099011,0.087295,0.011716,0.392661
try3,ID624,X11,4,PrivBayesEps1.0,1,0.595623,0.404377,0.091419,0.098075,-0.00666,0.411037
try3,ID624,X11,5,BayesianNet,1,0.680509,0.319491,0.313765,0.331097,-0.01733,0.336821
try3,ID624,X11,5,IndependentHistogram,1,0.680509,0.319491,0.082965,0.081312,0.001653,0.317838
try3,ID624,X11,5,PrivBayesEps1.0,1,0.680509,0.319491,0.108088,0.088792,0.019296,0.300195
try3,ID624,X11,6,BayesianNet,1,0.590405,0.409595,0.482872,0.474788,0.008084,0.401511
try3,ID624,X11,6,IndependentHistogram,1,0.590405,0.409595,0.095538,0.08668,0.008858,0.400737
try3,ID624,X11,6,PrivBayesEps1.0,1,0.590405,0.409595,0.092221,0.091359,0.000862,0.408733
try3,ID624,X11,7,BayesianNet,1,0.639171,0.360829,0.564968,0.544873,0.020095,0.340734
try3,ID624,X11,7,IndependentHistogram,1,0.639171,0.360829,0.095022,0.099794,-0.00477,0.365599
try3,ID624,X11,7,PrivBayesEps1.0,1,0.639171,0.360829,0.100016,0.10077,-0.00075,0.361579
try3,ID624,X11,8,BayesianNet,1,0.610876,0.389124,0.474348,0.470477,0.00387,0.385254
try3,ID624,X11,8,IndependentHistogram,1,0.610876,0.389124,0.076959,0.089599,-0.01264,0.401764
try3,ID624,X11,8,PrivBayesEps1.0,1,0.610876,0.389124,0.0943,0.087494,0.006806,0.382318
try3,ID624,X11,9,BayesianNet,1,0.608041,0.391959,0.352368,0.354161,-0.00179,0.393749
try3,ID624,X11,9,IndependentHistogram,1,0.608041,0.391959,0.085645,0.091611,-0.00597,0.397929
try3,ID624,X11,9,PrivBayesEps1.0,1,0.608041,0.391959,0.093886,0.084793,0.009093,0.382866
try3,ID624,X13,0,BayesianNet,1,0.49519,0.50481,0.268875,0.283846,-0.01497,0.51978
try3,ID624,X13,0,IndependentHistogram,1,0.49519,0.50481,0.090604,0.08855,0.002054,0.502756
try3,ID624,X13,0,PrivBayesEps1.0,1,0.49519,0.50481,0.086862,0.082517,0.004345,0.500465
try3,ID624,X13,1,BayesianNet,1,0.349944,0.650056,0.252113,0.234083,0.01803,0.632026
try3,ID624,X13,1,IndependentHistogram,1,0.349944,0.650056,0.062139,0.073705,-0.01157,0.661626
try3,ID624,X13,1,PrivBayesEps1.0,1,0.349944,0.650056,0.092666,0.093091,-0.00043,0.650486
try3,ID624,X13,2,BayesianNet,1,0.332215,0.667785,0.206692,0.213819,-0.00713,0.674915
try3,ID624,X13,2,IndependentHistogram,1,0.332215,0.667785,0.075856,0.075329,0.000527,0.667258
try3,ID624,X13,2,PrivBayesEps1.0,1,0.332215,0.667785,0.104659,0.093599,0.01106,0.656725
try3,ID624,X13,3,BayesianNet,1,0.359653,0.640347,0.27441,0.2709,0.00351,0.636837
try3,ID624,X13,3,IndependentHistogram,1,0.359653,0.640347,0.072602,0.077943,-0.00534,0.645687
try3,ID624,X13,3,PrivBayesEps1.0,1,0.359653,0.640347,0.090863,0.084682,0.006181,0.634166
try3,ID624,X13,4,BayesianNet,1,0.360874,0.639126,0.244915,0.234528,0.010387,0.628739
try3,ID624,X13,4,IndependentHistogram,1,0.360874,0.639126,0.087151,0.07559,0.011561,0.627565
try3,ID624,X13,4,PrivBayesEps1.0,1,0.360874,0.639126,0.090173,0.097554,-0.00738,0.646506
try3,ID624,X13,5,BayesianNet,1,0.37188,0.62812,0.381815,0.373228,0.008587,0.619533
try3,ID624,X13,5,IndependentHistogram,1,0.37188,0.62812,0.080134,0.072516,0.007618,0.620502
try3,ID624,X13,5,PrivBayesEps1.0,1,0.37188,0.62812,0.086848,0.086652,0.000195,0.627925
try3,ID624,X13,6,BayesianNet,1,0.345093,0.654907,0.391677,0.396217,-0.00454,0.659447
try3,ID624,X13,6,IndependentHistogram,1,0.345093,0.654907,0.079778,0.064114,0.015664,0.639243
try3,ID624,X13,6,PrivBayesEps1.0,1,0.345093,0.654907,0.089376,0.09367,-0.00429,0.659197
try3,ID624,X13,7,BayesianNet,1,0.354384,0.645616,0.37798,0.3803,-0.00232,0.647936
try3,ID624,X13,7,IndependentHistogram,1,0.354384,0.645616,0.066264,0.077062,-0.0108,0.656416
try3,ID624,X13,7,PrivBayesEps1.0,1,0.354384,0.645616,0.086449,0.095639,-0.00919,0.654806
try3,ID624,X13,8,BayesianNet,1,0.313207,0.686793,0.382947,0.397202,-0.01425,0.701043
try3,ID624,X13,8,IndependentHistogram,1,0.313207,0.686793,0.075058,0.07044,0.004618,0.682175
try3,ID624,X13,8,PrivBayesEps1.0,1,0.313207,0.686793,0.097295,0.077889,0.019406,0.667387
try3,ID624,X13,9,BayesianNet,1,0.35426,0.64574,0.374596,0.439724,-0.06513,0.71087
try3,ID624,X13,9,IndependentHistogram,1,0.35426,0.64574,0.077179,0.072335,0.004844,0.640896
try3,ID624,X13,9,PrivBayesEps1.0,1,0.35426,0.64574,0.085782,0.091411,-0.00563,0.65137
try3,ID742,X11,0,BayesianNet,1,0.728345,0.271655,0.383554,0.38609,-0.00254,0.274195
try3,ID742,X11,0,IndependentHistogram,1,0.728345,0.271655,0.187868,0.188755,-0.00089,0.272545
try3,ID742,X11,0,PrivBayesEps1.0,1,0.728345,0.271655,0.114928,0.109167,0.005761,0.265894
try3,ID742,X11,1,BayesianNet,1,0.627544,0.372456,0.393175,0.391916,0.001259,0.371197
try3,ID742,X11,1,IndependentHistogram,1,0.627544,0.372456,0.159509,0.165438,-0.00593,0.378386
try3,ID742,X11,1,PrivBayesEps1.0,1,0.627544,0.372456,0.098384,0.097779,0.000605,0.371851
try3,ID742,X11,2,BayesianNet,1,0.666862,0.333138,0.399388,0.400458,-0.00107,0.334208
try3,ID742,X11,2,IndependentHistogram,1,0.666862,0.333138,0.165217,0.164387,0.00083,0.332308
try3,ID742,X11,2,PrivBayesEps1.0,1,0.666862,0.333138,0.112036,0.112632,-0.0006,0.333738
try3,ID742,X11,3,BayesianNet,1,0.72459,0.27541,0.385475,0.388596,-0.00312,0.27853
try3,ID742,X11,3,IndependentHistogram,1,0.72459,0.27541,0.169061,0.161021,0.008041,0.267369
try3,ID742,X11,3,PrivBayesEps1.0,1,0.72459,0.27541,0.106951,0.107503,-0.00055,0.27596
try3,ID742,X11,4,BayesianNet,1,0.750203,0.249797,0.365871,0.376532,-0.01066,0.260457
try3,ID742,X11,4,IndependentHistogram,1,0.750203,0.249797,0.169793,0.17344,-0.00365,0.253447
try3,ID742,X11,4,PrivBayesEps1.0,1,0.750203,0.249797,0.110929,0.109004,0.001925,0.247872
try3,ID742,X11,5,BayesianNet,1,0.628921,0.371079,0.373077,0.364993,0.008083,0.362996
try3,ID742,X11,5,IndependentHistogram,1,0.628921,0.371079,0.168703,0.162666,0.006037,0.365042
try3,ID742,X11,5,PrivBayesEps1.0,1,0.628921,0.371079,0.101138,0.098225,0.002913,0.368166
try3,ID742,X11,6,BayesianNet,1,0.644333,0.355667,0.466741,0.444953,0.021787,0.33388
try3,ID742,X11,6,IndependentHistogram,1,0.644333,0.355667,0.162579,0.171975,-0.0094,0.365067
try3,ID742,X11,6,PrivBayesEps1.0,1,0.644333,0.355667,0.105854,0.105527,0.000326,0.355341
try3,ID742,X11,7,BayesianNet,1,0.696262,0.303738,0.570151,0.575826,-0.00567,0.309408
try3,ID742,X11,7,IndependentHistogram,1,0.696262,0.303738,0.16828,0.172194,-0.00391,0.307648
try3,ID742,X11,7,PrivBayesEps1.0,1,0.696262,0.303738,0.099013,0.113255,-0.01424,0.317978
try3,ID742,X11,8,BayesianNet,1,0.742164,0.257836,0.412129,0.438135,-0.02601,0.283846
try3,ID742,X11,8,IndependentHistogram,1,0.742164,0.257836,0.169657,0.169938,-0.00028,0.258116
try3,ID742,X11,8,PrivBayesEps1.0,1,0.742164,0.257836,0.103165,0.105034,-0.00187,0.259706
