Dataset,TargetID,SensitiveAttribute,Run,TargetModel,ProbCorrectRawIn,ProbCorrectRawOut,AdvantageRaw,ProbCorrectSynIn,ProbCorrectSynOut,AdvantageSyn,PrivacyAdvantage
0.2,ID2926,X11,2,IndependentHistogram,1,0.566616,0.433384,0.363906,0.353842,0.010064,0.42332
0.2,ID2926,X11,2,PrivBayesEps1.0,1,0.566616,0.433384,0.171933,0.171233,0.0007,0.432684
0.2,ID2926,X11,3,BayesianNet,1,0.503497,0.496503,0.56237,0.559753,0.002617,0.493886
0.2,ID2926,X11,3,IndependentHistogram,1,0.503497,0.496503,0.351556,0.357454,-0.0059,0.502403
0.2,ID2926,X11,3,PrivBayesEps1.0,1,0.503497,0.496503,0.17548,0.167076,0.008403,0.4881
0.2,ID2926,X11,4,BayesianNet,1,0.504146,0.495854,0.549216,0.55161,-0.00239,0.498244
0.2,ID2926,X11,4,IndependentHistogram,1,0.504146,0.495854,0.364308,0.360848,0.003459,0.492395
0.2,ID2926,X11,4,PrivBayesEps1.0,1,0.504146,0.495854,0.165001,0.168399,-0.0034,0.499254
0.2,ID2926,X11,5,BayesianNet,1,0.503295,0.496705,0.566995,0.568761,-0.00177,0.498475
0.2,ID2926,X11,5,IndependentHistogram,1,0.503295,0.496705,0.349073,0.353011,-0.00394,0.500645
0.2,ID2926,X11,5,PrivBayesEps1.0,1,0.503295,0.496705,0.176476,0.166789,0.009686,0.487019
0.2,ID2926,X11,6,BayesianNet,1,0.501119,0.498881,0.579827,0.585821,-0.00599,0.504871
0.2,ID2926,X11,6,IndependentHistogram,1,0.501119,0.498881,0.374066,0.364187,0.009878,0.489003
0.2,ID2926,X11,6,PrivBayesEps1.0,1,0.501119,0.498881,0.177403,0.1703,0.007103,0.491778
0.2,ID2926,X11,7,BayesianNet,1,0.535419,0.464581,0.562544,0.566874,-0.00433,0.468911
0.2,ID2926,X11,7,IndependentHistogram,1,0.535419,0.464581,0.378,0.38076,-0.00276,0.467341
0.2,ID2926,X11,7,PrivBayesEps1.0,1,0.535419,0.464581,0.188714,0.18385,0.004864,0.459717
0.2,ID2926,X11,8,BayesianNet,1,0.485148,0.514852,0.549602,0.558344,-0.00874,0.523592
0.2,ID2926,X11,8,IndependentHistogram,1,0.485148,0.514852,0.357334,0.345928,0.011406,0.503446
0.2,ID2926,X11,8,PrivBayesEps1.0,1,0.485148,0.514852,0.166177,0.175902,-0.00973,0.524582
0.2,ID2926,X11,9,BayesianNet,1,0.481646,0.518354,0.541271,0.544395,-0.00312,0.521474
0.2,ID2926,X11,9,IndependentHistogram,1,0.481646,0.518354,0.350237,0.352477,-0.00224,0.520594
0.2,ID2926,X11,9,PrivBayesEps1.0,1,0.481646,0.518354,0.174642,0.172509,0.002132,0.516222
0.2,ID2926,X13,0,BayesianNet,1,0.245833,0.754167,0.298151,0.278815,0.019336,0.734831
0.2,ID2926,X13,0,IndependentHistogram,1,0.245833,0.754167,0.272825,0.277981,-0.00516,0.759327
0.2,ID2926,X13,0,PrivBayesEps1.0,1,0.245833,0.754167,0.170988,0.170341,0.000648,0.753519
0.2,ID2926,X13,1,BayesianNet,1,0.25288,0.74712,0.274461,0.260795,0.013666,0.733454
0.2,ID2926,X13,1,IndependentHistogram,1,0.25288,0.74712,0.256339,0.254813,0.001526,0.745594
0.2,ID2926,X13,1,PrivBayesEps1.0,1,0.25288,0.74712,0.168693,0.177926,-0.00923,0.75635
0.2,ID2926,X13,2,BayesianNet,1,0.289967,0.710033,0.316129,0.322779,-0.00665,0.716683
0.2,ID2926,X13,2,IndependentHistogram,1,0.289967,0.710033,0.269395,0.269837,-0.00044,0.710473
0.2,ID2926,X13,2,PrivBayesEps1.0,1,0.289967,0.710033,0.16981,0.171428,-0.00162,0.711653
0.2,ID2926,X13,3,BayesianNet,1,0.304274,0.695726,0.356591,0.333007,0.023584,0.672142
0.2,ID2926,X13,3,IndependentHistogram,1,0.304274,0.695726,0.285961,0.280958,0.005003,0.690723
0.2,ID2926,X13,3,PrivBayesEps1.0,1,0.304274,0.695726,0.168284,0.173081,-0.0048,0.700526
0.2,ID2926,X13,4,BayesianNet,1,0.287548,0.712452,0.322715,0.321544,0.001171,0.711281
0.2,ID2926,X13,4,IndependentHistogram,1,0.287548,0.712452,0.276297,0.274683,0.001614,0.710838
0.2,ID2926,X13,4,PrivBayesEps1.0,1,0.287548,0.712452,0.16911,0.175943,-0.00683,0.719282
0.2,ID2926,X13,5,BayesianNet,1,0.264401,0.735599,0.336233,0.331882,0.00435,0.731249
0.2,ID2926,X13,5,IndependentHistogram,1,0.264401,0.735599,0.273058,0.272675,0.000382,0.735217
0.2,ID2926,X13,5,PrivBayesEps1.0,1,0.264401,0.735599,0.167376,0.162597,0.004778,0.730821
0.2,ID2926,X13,6,BayesianNet,1,0.270265,0.729735,0.332197,0.321493,0.010704,0.719031
0.2,ID2926,X13,6,IndependentHistogram,1,0.270265,0.729735,0.277557,0.275159,0.002397,0.727338
0.2,ID2926,X13,6,PrivBayesEps1.0,1,0.270265,0.729735,0.174649,0.168667,0.005982,0.723753
0.2,ID2926,X13,7,BayesianNet,1,0.285509,0.714491,0.329666,0.313319,0.016347,0.698144
0.2,ID2926,X13,7,IndependentHistogram,1,0.285509,0.714491,0.280201,0.278142,0.002059,0.712432
0.2,ID2926,X13,7,PrivBayesEps1.0,1,0.285509,0.714491,0.177464,0.169879,0.007585,0.706906
0.2,ID2926,X13,8,BayesianNet,1,0.276147,0.723853,0.380499,0.335848,0.04465,0.679203
0.2,ID2926,X13,8,IndependentHistogram,1,0.276147,0.723853,0.296125,0.282378,0.013747,0.710106
0.2,ID2926,X13,8,PrivBayesEps1.0,1,0.276147,0.723853,0.151167,0.172276,-0.02111,0.744963
0.2,ID2926,X13,9,BayesianNet,1,0.265276,0.734724,0.30622,0.33106,-0.02484,0.759564
0.2,ID2926,X13,9,IndependentHistogram,1,0.265276,0.734724,0.275995,0.28089,-0.0049,0.739624
0.2,ID2926,X13,9,PrivBayesEps1.0,1,0.265276,0.734724,0.176489,0.167333,0.009155,0.725569
0.2,ID3143,X11,0,BayesianNet,1,0.49619,0.50381,0.541944,0.525972,0.015972,0.487838
0.2,ID3143,X11,0,IndependentHistogram,1,0.49619,0.50381,0.369244,0.374307,-0.00506,0.50887
0.2,ID3143,X11,0,PrivBayesEps1.0,1,0.49619,0.50381,0.172239,0.172574,-0.00033,0.50414
0.2,ID3143,X11,1,BayesianNet,1,0.637889,0.362111,0.631691,0.63194,-0.00025,0.362361
0.2,ID3143,X11,1,IndependentHistogram,1,0.637889,0.362111,0.374633,0.376334,-0.0017,0.363811
0.2,ID3143,X11,1,PrivBayesEps1.0,1,0.637889,0.362111,0.172679,0.169117,0.003562,0.358549
0.2,ID3143,X11,2,BayesianNet,1,0.608889,0.391111,0.58851,0.60009,-0.01158,0.402691
0.2,ID3143,X11,2,IndependentHistogram,1,0.608889,0.391111,0.367107,0.371528,-0.00442,0.395531
0.2,ID3143,X11,2,PrivBayesEps1.0,1,0.608889,0.391111,0.180182,0.170445,0.009736,0.381375
0.2,ID3143,X11,3,BayesianNet,1,0.545504,0.454496,0.577589,0.578128,-0.00054,0.455036
0.2,ID3143,X11,3,IndependentHistogram,1,0.545504,0.454496,0.371578,0.373097,-0.00152,0.456016
0.2,ID3143,X11,3,PrivBayesEps1.0,1,0.545504,0.454496,0.175312,0.167112,0.0082,0.446296
0.2,ID3143,X11,4,BayesianNet,1,0.566909,0.433091,0.562335,0.570573,-0.00824,0.441331
0.2,ID3143,X11,4,IndependentHistogram,1,0.566909,0.433091,0.368738,0.375099,-0.00636,0.439451
0.2,ID3143,X11,4,PrivBayesEps1.0,1,0.566909,0.433091,0.164274,0.16785,-0.00358,0.436671
0.2,ID3143,X11,5,BayesianNet,1,0.549932,0.450068,0.577557,0.584669,-0.00711,0.457178
0.2,ID3143,X11,5,IndependentHistogram,1,0.549932,0.450068,0.372831,0.372356,0.000475,0.449593
0.2,ID3143,X11,5,PrivBayesEps1.0,1,0.549932,0.450068,0.183251,0.165503,0.017748,0.43232
0.2,ID3143,X11,6,BayesianNet,1,0.563379,0.436621,0.618693,0.609281,0.009412,0.427209
0.2,ID3143,X11,6,IndependentHistogram,1,0.563379,0.436621,0.382242,0.383087,-0.00085,0.437471
0.2,ID3143,X11,6,PrivBayesEps1.0,1,0.563379,0.436621,0.170335,0.169685,0.00065,0.435971
0.2,ID3143,X11,7,BayesianNet,1,0.574714,0.425286,0.586441,0.584903,0.001537,0.423749
0.2,ID3143,X11,7,IndependentHistogram,1,0.574714,0.425286,0.399154,0.396717,0.002436,0.42285
0.2,ID3143,X11,7,PrivBayesEps1.0,1,0.574714,0.425286,0.172733,0.182987,-0.01025,0.435536
0.2,ID3143,X11,8,BayesianNet,1,0.557508,0.442492,0.601618,0.58837,0.013248,0.429244
0.2,ID3143,X11,8,IndependentHistogram,1,0.557508,0.442492,0.374365,0.364654,0.009711,0.432781
0.2,ID3143,X11,8,PrivBayesEps1.0,1,0.557508,0.442492,0.174565,0.176116,-0.00155,0.444042
0.2,ID3143,X11,9,BayesianNet,1,0.532105,0.467895,0.571091,0.564689,0.006403,0.461492
0.2,ID3143,X11,9,IndependentHistogram,1,0.532105,0.467895,0.365673,0.36787,-0.0022,0.470095
0.2,ID3143,X11,9,PrivBayesEps1.0,1,0.532105,0.467895,0.159446,0.171947,-0.0125,0.480395
0.2,ID3143,X13,0,BayesianNet,1,0.330239,0.669761,0.357415,0.335228,0.022187,0.647574
0.2,ID3143,X13,0,IndependentHistogram,1,0.330239,0.669761,0.150927,0.15975,-0.00882,0.678581
0.2,ID3143,X13,0,PrivBayesEps1.0,1,0.330239,0.669761,0.16104,0.163592,-0.00255,0.672311
0.2,ID3143,X13,1,BayesianNet,1,0.34121,0.65879,0.344271,0.333646,0.010625,0.648165
0.2,ID3143,X13,1,IndependentHistogram,1,0.34121,0.65879,0.138067,0.138273,-0.00021,0.659
0.2,ID3143,X13,1,PrivBayesEps1.0,1,0.34121,0.65879,0.150157,0.172844,-0.02269,0.68148
0.2,ID3143,X13,2,BayesianNet,1,0.372609,0.627391,0.382652,0.389605,-0.00695,0.634341
0.2,ID3143,X13,2,IndependentHistogram,1,0.372609,0.627391,0.156562,0.152954,0.003609,0.623782
0.2,ID3143,X13,2,PrivBayesEps1.0,1,0.372609,0.627391,0.169707,0.157736,0.011971,0.61542
0.2,ID3143,X13,3,BayesianNet,1,0.392551,0.607449,0.397165,0.418641,-0.02148,0.628929
0.2,ID3143,X13,3,IndependentHistogram,1,0.392551,0.607449,0.176707,0.17107,0.005638,0.601811
0.2,ID3143,X13,3,PrivBayesEps1.0,1,0.392551,0.607449,0.165969,0.165343,0.000626,0.606823
0.2,ID3143,X13,4,BayesianNet,1,0.364925,0.635075,0.392334,0.379549,0.012785,0.62229
0.2,ID3143,X13,4,IndependentHistogram,1,0.364925,0.635075,0.159266,0.159442,-0.00018,0.635255
0.2,ID3143,X13,4,PrivBayesEps1.0,1,0.364925,0.635075,0.165936,0.163846,0.002091,0.632984
0.2,ID3143,X13,5,BayesianNet,1,0.368181,0.631819,0.395518,0.414855,-0.01934,0.651159
0.2,ID3143,X13,5,IndependentHistogram,1,0.368181,0.631819,0.157056,0.166563,-0.00951,0.641329
0.2,ID3143,X13,5,PrivBayesEps1.0,1,0.368181,0.631819,0.156341,0.153044,0.003296,0.628523
0.2,ID3143,X13,6,BayesianNet,1,0.365744,0.634256,0.400067,0.39922,0.000847,0.633409
0.2,ID3143,X13,6,IndependentHistogram,1,0.365744,0.634256,0.164643,0.167427,-0.00278,0.637036
0.2,ID3143,X13,6,PrivBayesEps1.0,1,0.365744,0.634256,0.158608,0.158216,0.000392,0.633864
0.2,ID3143,X13,7,BayesianNet,1,0.362988,0.637012,0.379672,0.387522,-0.00785,0.644862
0.2,ID3143,X13,7,IndependentHistogram,1,0.362988,0.637012,0.154596,0.151387,0.003209,0.633803
0.2,ID3143,X13,7,PrivBayesEps1.0,1,0.362988,0.637012,0.158067,0.159001,-0.00093,0.637942
0.2,ID3143,X13,8,BayesianNet,1,0.375261,0.624739,0.433266,0.405426,0.02784,0.596899
0.2,ID3143,X13,8,IndependentHistogram,1,0.375261,0.624739,0.177768,0.161185,0.016583,0.608156
0.2,ID3143,X13,8,PrivBayesEps1.0,1,0.375261,0.624739,0.159451,0.162918,-0.00347,0.628209
0.2,ID3143,X13,9,BayesianNet,1,0.345278,0.654722,0.370739,0.396199,-0.02546,0.680182
0.2,ID3143,X13,9,IndependentHistogram,1,0.345278,0.654722,0.15823,0.170007,-0.01178,0.666502
0.2,ID3143,X13,9,PrivBayesEps1.0,1,0.345278,0.654722,0.162775,0.160752,0.002023,0.652699
0.2,ID408,X11,0,BayesianNet,1,0.02262,0.97738,0.014515,0.01437,0.000145,0.977235
0.2,ID408,X11,0,IndependentHistogram,1,0.02262,0.97738,0.272477,0.274485,-0.00201,0.97939
0.2,ID408,X11,0,PrivBayesEps1.0,1,0.02262,0.97738,0.17748,0.171729,0.005752,0.971628
0.2,ID408,X11,1,BayesianNet,1,0.002528,0.997472,0.001591,0.001972,-0.00038,0.997852
0.2,ID408,X11,1,IndependentHistogram,1,0.002528,0.997472,0.225415,0.242748,-0.01733,1.014802
0.2,ID408,X11,1,PrivBayesEps1.0,1,0.002528,0.997472,0.166259,0.160255,0.006005,0.991467
0.2,ID408,X11,2,BayesianNet,1,0.002711,0.997289,0.005048,0.003629,0.001419,0.99587
0.2,ID408,X11,2,IndependentHistogram,1,0.002711,0.997289,0.25631,0.252195,0.004115,0.993174
0.2,ID408,X11,2,PrivBayesEps1.0,1,0.002711,0.997289,0.168645,0.166328,0.002317,0.994972
0.2,ID408,X11,3,BayesianNet,1,0.007181,0.992819,0.00539,0.00519,0.0002,0.992619
0.2,ID408,X11,3,IndependentHistogram,1,0.007181,0.992819,0.25847,0.258074,0.000395,0.992424
0.2,ID408,X11,3,PrivBayesEps1.0,1,0.007181,0.992819,0.169004,0.156868,0.012135,0.980684
0.2,ID408,X11,4,BayesianNet,1,0.006092,0.993908,0.005847,0.004473,0.001374,0.992534
0.2,ID408,X11,4,IndependentHistogram,1,0.006092,0.993908,0.257403,0.258229,-0.00083,0.994738
0.2,ID408,X11,4,PrivBayesEps1.0,1,0.006092,0.993908,0.17462,0.164793,0.009827,0.984081
0.2,ID408,X11,5,BayesianNet,1,0.010339,0.989661,0.005677,0.005069,0.000608,0.989053
0.2,ID408,X11,5,IndependentHistogram,1,0.010339,0.989661,0.266278,0.257498,0.00878,0.980881
0.2,ID408,X11,5,PrivBayesEps1.0,1,0.010339,0.989661,0.169939,0.165132,0.004807,0.984854
0.2,ID408,X11,6,BayesianNet,1,0.006092,0.993908,0.004004,0.004007,-3.00E-06,9.94E-01
0.2,ID408,X11,6,IndependentHistogram,1,0.006092,0.993908,0.260554,0.259779,0.000775,0.993133
0.2,ID408,X11,6,PrivBayesEps1.0,1,0.006092,0.993908,0.16801,0.169685,-0.00168,0.995588
0.2,ID408,X11,7,BayesianNet,1,0.010353,0.989647,0.008089,0.008877,-0.00079,0.990437
0.2,ID408,X11,7,IndependentHistogram,1,0.010353,0.989647,0.254153,0.262701,-0.00855,0.998197
0.2,ID408,X11,7,PrivBayesEps1.0,1,0.010353,0.989647,0.170098,0.175777,-0.00568,0.995327
0.2,ID408,X11,8,BayesianNet,1,0.00523,0.99477,0.003007,0.003537,-0.00053,0.9953
0.2,ID408,X11,8,IndependentHistogram,1,0.00523,0.99477,0.251363,0.243518,0.007845,0.986925
0.2,ID408,X11,8,PrivBayesEps1.0,1,0.00523,0.99477,0.175408,0.16767,0.007738,0.987032
0.2,ID408,X11,9,BayesianNet,1,0.012164,0.987836,0.006042,0.006589,-0.00055,0.988386
0.2,ID408,X11,9,IndependentHistogram,1,0.012164,0.987836,0.252486,0.253715,-0.00123,0.989066
0.2,ID408,X11,9,PrivBayesEps1.0,1,0.012164,0.987836,0.158463,0.169938,-0.01147,0.999306
0.2,ID408,X13,0,BayesianNet,1,0.25385,0.74615,0.096526,0.10668,-0.01015,0.7563
0.2,ID408,X13,0,IndependentHistogram,1,0.25385,0.74615,0.241843,0.237404,0.004439,0.741711
0.2,ID408,X13,0,PrivBayesEps1.0,1,0.25385,0.74615,0.172061,0.169664,0.002397,0.743753
0.2,ID408,X13,1,BayesianNet,1,0.186827,0.813173,0.088344,0.083681,0.004663,0.80851
0.2,ID408,X13,1,IndependentHistogram,1,0.186827,0.813173,0.222749,0.23706,-0.01431,0.827483
0.2,ID408,X13,1,PrivBayesEps1.0,1,0.186827,0.813173,0.16794,0.175188,-0.00725,0.820423
0.2,ID408,X13,2,BayesianNet,1,0.171149,0.828851,0.131938,0.109261,0.022677,0.806174
0.2,ID408,X13,2,IndependentHistogram,1,0.171149,0.828851,0.241057,0.242922,-0.00186,0.830711
0.2,ID408,X13,2,PrivBayesEps1.0,1,0.171149,0.828851,0.167244,0.173113,-0.00587,0.834721
0.2,ID408,X13,3,BayesianNet,1,0.315737,0.684263,0.136412,0.136579,-0.00017,0.684433
0.2,ID408,X13,3,IndependentHistogram,1,0.315737,0.684263,0.267776,0.262286,0.00549,0.678773
0.2,ID408,X13,3,PrivBayesEps1.0,1,0.315737,0.684263,0.166227,0.172468,-0.00624,0.690503
0.2,ID408,X13,4,BayesianNet,1,0.210772,0.789228,0.133309,0.101249,0.03206,0.757168
0.2,ID408,X13,4,IndependentHistogram,1,0.210772,0.789228,0.256178,0.259635,-0.00346,0.792688
0.2,ID408,X13,4,PrivBayesEps1.0,1,0.210772,0.789228,0.173705,0.173441,0.000263,0.788965
0.2,ID408,X13,5,BayesianNet,1,0.344331,0.655669,0.117922,0.119591,-0.00167,0.657339
0.2,ID408,X13,5,IndependentHistogram,1,0.344331,0.655669,0.24734,0.240137,0.007204,0.648465
0.2,ID408,X13,5,PrivBayesEps1.0,1,0.344331,0.655669,0.16984,0.155961,0.013879,0.64179
0.2,ID408,X13,6,BayesianNet,1,0.332239,0.667761,0.130208,0.130744,-0.00054,0.668301
0.2,ID408,X13,6,IndependentHistogram,1,0.332239,0.667761,0.243297,0.244068,-0.00077,0.668531
0.2,ID408,X13,6,PrivBayesEps1.0,1,0.332239,0.667761,0.167246,0.164815,0.002431,0.66533
0.2,ID408,X13,7,BayesianNet,1,0.23615,0.76385,0.121705,0.115904,0.005801,0.758049
0.2,ID408,X13,7,IndependentHistogram,1,0.23615,0.76385,0.24786,0.246772,0.001088,0.762762
0.2,ID408,X13,7,PrivBayesEps1.0,1,0.23615,0.76385,0.166029,0.168788,-0.00276,0.76661
0.2,ID408,X13,8,BayesianNet,1,0.421712,0.578288,0.109847,0.117927,-0.00808,0.586368
0.2,ID408,X13,8,IndependentHistogram,1,0.421712,0.578288,0.273928,0.257913,0.016015,0.562273
0.2,ID408,X13,8,PrivBayesEps1.0,1,0.421712,0.578288,0.165029,0.172567,-0.00754,0.585828
0.2,ID408,X13,9,BayesianNet,1,0.357709,0.642291,0.124327,0.138372,-0.01404,0.656331
0.2,ID408,X13,9,IndependentHistogram,1,0.357709,0.642291,0.253435,0.240494,0.012941,0.62935
0.2,ID408,X13,9,PrivBayesEps1.0,1,0.357709,0.642291,0.165627,0.166012,-0.00038,0.642671
0.2,ID624,X11,0,BayesianNet,1,0.626081,0.373919,0.591883,0.595466,-0.00358,0.377499
0.2,ID624,X11,0,IndependentHistogram,1,0.626081,0.373919,0.361396,0.369207,-0.00781,0.381729
0.2,ID624,X11,0,PrivBayesEps1.0,1,0.626081,0.373919,0.169058,0.166605,0.002453,0.371466
0.2,ID624,X11,1,BayesianNet,1,0.668954,0.331046,0.635133,0.643666,-0.00853,0.339576
0.2,ID624,X11,1,IndependentHistogram,1,0.668954,0.331046,0.387187,0.39448,-0.00729,0.338336
0.2,ID624,X11,1,PrivBayesEps1.0,1,0.668954,0.331046,0.161174,0.167373,-0.0062,0.337246
0.2,ID624,X11,2,BayesianNet,1,0.691196,0.308804,0.652543,0.650699,0.001844,0.30696
0.2,ID624,X11,2,IndependentHistogram,1,0.691196,0.308804,0.374922,0.376101,-0.00118,0.309984
0.2,ID624,X11,2,PrivBayesEps1.0,1,0.691196,0.308804,0.165602,0.168824,-0.00322,0.312024
0.2,ID624,X11,3,BayesianNet,1,0.665647,0.334353,0.628083,0.623275,0.004809,0.329544
0.2,ID624,X11,3,IndependentHistogram,1,0.665647,0.334353,0.382503,0.376512,0.005991,0.328362
0.2,ID624,X11,3,PrivBayesEps1.0,1,0.665647,0.334353,0.163669,0.165358,-0.00169,0.336043
0.2,ID624,X11,4,BayesianNet,1,0.671506,0.328494,0.645159,0.638076,0.007083,0.321411
0.2,ID624,X11,4,IndependentHistogram,1,0.671506,0.328494,0.371478,0.376939,-0.00546,0.333954
0.2,ID624,X11,4,PrivBayesEps1.0,1,0.671506,0.328494,0.164881,0.163713,0.001168,0.327326
0.2,ID624,X11,5,BayesianNet,1,0.657807,0.342193,0.623696,0.619272,0.004424,0.337769
0.2,ID624,X11,5,IndependentHistogram,1,0.657807,0.342193,0.386178,0.382799,0.003378,0.338815
0.2,ID624,X11,5,PrivBayesEps1.0,1,0.657807,0.342193,0.169918,0.159981,0.009937,0.332256
0.2,ID624,X11,6,BayesianNet,1,0.700985,0.299015,0.658424,0.668903,-0.01048,0.309495
0.2,ID624,X11,6,IndependentHistogram,1,0.700985,0.299015,0.385334,0.39054,-0.00521,0.304225
0.2,ID624,X11,6,PrivBayesEps1.0,1,0.700985,0.299015,0.168431,0.159067,0.009364,0.289651
0.2,ID624,X11,7,BayesianNet,1,0.666048,0.333952,0.614603,0.631971,-0.01737,0.351322
0.2,ID624,X11,7,IndependentHistogram,1,0.666048,0.333952,0.410595,0.39998,0.010615,0.323337
0.2,ID624,X11,7,PrivBayesEps1.0,1,0.666048,0.333952,0.158224,0.178866,-0.02064,0.354592
0.2,ID624,X11,8,BayesianNet,1,0.682817,0.317183,0.633779,0.640541,-0.00676,0.323943
0.2,ID624,X11,8,IndependentHistogram,1,0.682817,0.317183,0.387145,0.378962,0.008183,0.309
0.2,ID624,X11,8,PrivBayesEps1.0,1,0.682817,0.317183,0.167851,0.17379,-0.00594,0.323123
0.2,ID624,X11,9,BayesianNet,1,0.659642,0.340358,0.61207,0.624377,-0.01231,0.352668
0.2,ID624,X11,9,IndependentHistogram,1,0.659642,0.340358,0.370311,0.374289,-0.00398,0.344338
0.2,ID624,X11,9,PrivBayesEps1.0,1,0.659642,0.340358,0.155416,0.165109,-0.00969,0.350048
0.2,ID624,X13,0,BayesianNet,1,0.670205,0.329795,0.647578,0.633898,0.013681,0.316114
0.2,ID624,X13,0,IndependentHistogram,1,0.670205,0.329795,0.389591,0.392178,-0.00259,0.332385
0.2,ID624,X13,0,PrivBayesEps1.0,1,0.670205,0.329795,0.174051,0.15949,0.014561,0.315234
0.2,ID624,X13,1,BayesianNet,1,0.664324,0.335676,0.627533,0.644098,-0.01657,0.352246
0.2,ID624,X13,1,IndependentHistogram,1,0.664324,0.335676,0.400857,0.392614,0.008244,0.327432
0.2,ID624,X13,1,PrivBayesEps1.0,1,0.664324,0.335676,0.15915,0.165376,-0.00623,0.341906
0.2,ID624,X13,2,BayesianNet,1,0.623928,0.376072,0.602248,0.593847,0.008401,0.367671
0.2,ID624,X13,2,IndependentHistogram,1,0.623928,0.376072,0.377797,0.383219,-0.00542,0.381492
0.2,ID624,X13,2,PrivBayesEps1.0,1,0.623928,0.376072,0.167072,0.171074,-0.004,0.380072
0.2,ID624,X13,3,BayesianNet,1,0.646424,0.353576,0.623836,0.623585,0.000252,0.353324
0.2,ID624,X13,3,IndependentHistogram,1,0.646424,0.353576,0.383525,0.379865,0.00366,0.349916
0.2,ID624,X13,3,PrivBayesEps1.0,1,0.646424,0.353576,0.155312,0.164019,-0.00871,0.362286
0.2,ID624,X13,4,BayesianNet,1,0.668072,0.331928,0.62359,0.647987,-0.0244,0.356328
0.2,ID624,X13,4,IndependentHistogram,1,0.668072,0.331928,0.383698,0.381804,0.001894,0.330034
0.2,ID624,X13,4,PrivBayesEps1.0,1,0.668072,0.331928,0.162528,0.173706,-0.01118,0.343108
0.2,ID624,X13,5,BayesianNet,1,0.658438,0.341562,0.608833,0.613397,-0.00456,0.346122
0.2,ID624,X13,5,IndependentHistogram,1,0.658438,0.341562,0.373775,0.373874,-9.90E-05,3.42E-01
0.2,ID624,X13,5,PrivBayesEps1.0,1,0.658438,0.341562,0.153589,0.161316,-0.00773,0.349292
0.2,ID624,X13,6,BayesianNet,1,0.654386,0.345614,0.627114,0.62576,0.001355,0.344259
0.2,ID624,X13,6,IndependentHistogram,1,0.654386,0.345614,0.374619,0.377702,-0.00308,0.348694
0.2,ID624,X13,6,PrivBayesEps1.0,1,0.654386,0.345614,0.165242,0.166657,-0.00142,0.347034
0.2,ID624,X13,7,BayesianNet,1,0.667106,0.332894,0.645713,0.656408,-0.0107,0.343594
0.2,ID624,X13,7,IndependentHistogram,1,0.667106,0.332894,0.38758,0.396794,-0.00921,0.342104
0.2,ID624,X13,7,PrivBayesEps1.0,1,0.667106,0.332894,0.162261,0.1663,-0.00404,0.336934
0.2,ID624,X13,8,BayesianNet,1,0.657114,0.342886,0.630757,0.641169,-0.01041,0.353296
0.2,ID624,X13,8,IndependentHistogram,1,0.657114,0.342886,0.390063,0.387633,0.002431,0.340455
0.2,ID624,X13,8,PrivBayesEps1.0,1,0.657114,0.342886,0.16983,0.165357,0.004474,0.338412
0.2,ID624,X13,9,BayesianNet,1,0.652335,0.347665,0.621658,0.619909,0.001749,0.345916
0.2,ID624,X13,9,IndependentHistogram,1,0.652335,0.347665,0.372605,0.380241,-0.00764,0.355305
0.2,ID624,X13,9,PrivBayesEps1.0,1,0.652335,0.347665,0.178471,0.159001,0.01947,0.328195
0.2,ID742,X11,0,BayesianNet,1,0.445579,0.554421,0.459547,0.466238,-0.00669,0.561111
0.2,ID742,X11,0,IndependentHistogram,1,0.445579,0.554421,0.2519,0.250795,0.001105,0.553316
0.2,ID742,X11,0,PrivBayesEps1.0,1,0.445579,0.554421,0.167296,0.165767,0.001529,0.552892
0.2,ID742,X11,1,BayesianNet,1,0.313709,0.686291,0.365036,0.345976,0.01906,0.667231
0.2,ID742,X11,1,IndependentHistogram,1,0.313709,0.686291,0.212474,0.207343,0.005131,0.68116
0.2,ID742,X11,1,PrivBayesEps1.0,1,0.313709,0.686291,0.156721,0.162473,-0.00575,0.692041
0.2,ID742,X11,2,BayesianNet,1,0.420747,0.579253,0.427675,0.420311,0.007365,0.571888
0.2,ID742,X11,2,IndependentHistogram,1,0.420747,0.579253,0.227179,0.216031,0.011148,0.568105
0.2,ID742,X11,2,PrivBayesEps1.0,1,0.420747,0.579253,0.171443,0.15632,0.015124,0.564129
0.2,ID742,X11,3,BayesianNet,1,0.3516,0.6484,0.409709,0.403132,0.006577,0.641823
0.2,ID742,X11,3,IndependentHistogram,1,0.3516,0.6484,0.232313,0.227714,0.004599,0.643801
0.2,ID742,X11,3,PrivBayesEps1.0,1,0.3516,0.6484,0.175927,0.159673,0.016254,0.632146
0.2,ID742,X11,4,BayesianNet,1,0.444213,0.555787,0.420422,0.429689,-0.00927,0.565057
0.2,ID742,X11,4,IndependentHistogram,1,0.444213,0.555787,0.235639,0.231781,0.003858,0.551929
0.2,ID742,X11,4,PrivBayesEps1.0,1,0.444213,0.555787,0.171368,0.161308,0.01006,0.545727
0.2,ID742,X11,5,BayesianNet,1,0.320273,0.679727,0.379502,0.397872,-0.01837,0.698097
0.2,ID742,X11,5,IndependentHistogram,1,0.320273,0.679727,0.227586,0.21407,0.013516,0.666211
0.2,ID742,X11,5,PrivBayesEps1.0,1,0.320273,0.679727,0.164988,0.164292,0.000696,0.679031
