Dataset,TargetID,SensitiveAttribute,Run,TargetModel,ProbCorrectRawIn,ProbCorrectRawOut,AdvantageRaw,ProbCorrectSynIn,ProbCorrectSynOut,AdvantageSyn,PrivacyAdvantage
sigma=0.2,ID2742,X13,7,BayesianNet,1,0.04098,0.95902,0.066453,0.061121,0.005331,0.953689
sigma=0.2,ID2742,X13,7,IndependentHistogram,1,0.04098,0.95902,0.204884,0.203774,0.001109,0.957911
sigma=0.2,ID2742,X13,7,PrivBayesEps1.0,1,0.04098,0.95902,0.104496,0.107971,-0.00347,0.96249
sigma=0.2,ID2742,X13,8,BayesianNet,1,0.044502,0.955498,0.082556,0.077395,0.005161,0.950337
sigma=0.2,ID2742,X13,8,IndependentHistogram,1,0.044502,0.955498,0.210092,0.208012,0.00208,0.953418
sigma=0.2,ID2742,X13,8,PrivBayesEps1.0,1,0.044502,0.955498,0.100145,0.105843,-0.0057,0.961198
sigma=0.2,ID2742,X13,9,BayesianNet,1,0.032861,0.967139,0.044675,0.040961,0.003713,0.963426
sigma=0.2,ID2742,X13,9,IndependentHistogram,1,0.032861,0.967139,0.194994,0.196994,-0.002,0.969139
sigma=0.2,ID2742,X13,9,PrivBayesEps1.0,1,0.032861,0.967139,0.108054,0.105355,0.002699,0.96444
sigma=0.2,ID2926,X11,0,BayesianNet,1,0.37069,0.62931,0.360938,0.359974,0.000964,0.628346
sigma=0.2,ID2926,X11,0,IndependentHistogram,1,0.37069,0.62931,0.20807,0.208348,-0.00028,0.62959
sigma=0.2,ID2926,X11,0,PrivBayesEps1.0,1,0.37069,0.62931,0.118763,0.117901,0.000862,0.628448
sigma=0.2,ID2926,X11,1,BayesianNet,1,0.382544,0.617456,0.373609,0.377219,-0.00361,0.621066
sigma=0.2,ID2926,X11,1,IndependentHistogram,1,0.382544,0.617456,0.216885,0.220605,-0.00372,0.621176
sigma=0.2,ID2926,X11,1,PrivBayesEps1.0,1,0.382544,0.617456,0.114274,0.115606,-0.00133,0.618786
sigma=0.2,ID2926,X11,2,BayesianNet,1,0.398624,0.601376,0.390217,0.382522,0.007695,0.593681
sigma=0.2,ID2926,X11,2,IndependentHistogram,1,0.398624,0.601376,0.215575,0.211199,0.004376,0.597
sigma=0.2,ID2926,X11,2,PrivBayesEps1.0,1,0.398624,0.601376,0.115559,0.116206,-0.00065,0.602026
sigma=0.2,ID2926,X11,3,BayesianNet,1,0.385191,0.614809,0.376733,0.377817,-0.00108,0.615889
sigma=0.2,ID2926,X11,3,IndependentHistogram,1,0.385191,0.614809,0.214236,0.219704,-0.00547,0.620279
sigma=0.2,ID2926,X11,3,PrivBayesEps1.0,1,0.385191,0.614809,0.121175,0.114543,0.006632,0.608177
sigma=0.2,ID2926,X11,4,BayesianNet,1,0.365271,0.634729,0.369176,0.364111,0.005065,0.629664
sigma=0.2,ID2926,X11,4,IndependentHistogram,1,0.365271,0.634729,0.218147,0.218118,2.93E-05,6.35E-01
sigma=0.2,ID2926,X11,4,PrivBayesEps1.0,1,0.365271,0.634729,0.114789,0.114331,0.000458,0.634271
sigma=0.2,ID2926,X11,5,BayesianNet,1,0.410658,0.589342,0.394026,0.401749,-0.00772,0.597062
sigma=0.2,ID2926,X11,5,IndependentHistogram,1,0.410658,0.589342,0.198928,0.200853,-0.00193,0.591272
sigma=0.2,ID2926,X11,5,PrivBayesEps1.0,1,0.410658,0.589342,0.120516,0.116057,0.004458,0.584884
sigma=0.2,ID2926,X11,6,BayesianNet,1,0.369026,0.630974,0.370122,0.369717,0.000405,0.630569
sigma=0.2,ID2926,X11,6,IndependentHistogram,1,0.369026,0.630974,0.216466,0.211455,0.005011,0.625963
sigma=0.2,ID2926,X11,6,PrivBayesEps1.0,1,0.369026,0.630974,0.119056,0.117046,0.002009,0.628965
sigma=0.2,ID2926,X11,7,BayesianNet,1,0.392062,0.607938,0.389041,0.383965,0.005076,0.602862
sigma=0.2,ID2926,X11,7,IndependentHistogram,1,0.392062,0.607938,0.204483,0.208611,-0.00413,0.612068
sigma=0.2,ID2926,X11,7,PrivBayesEps1.0,1,0.392062,0.607938,0.129918,0.12064,0.009278,0.59866
sigma=0.2,ID2926,X11,8,BayesianNet,1,0.393569,0.606431,0.381441,0.383323,-0.00188,0.608311
sigma=0.2,ID2926,X11,8,IndependentHistogram,1,0.393569,0.606431,0.218497,0.211271,0.007226,0.599205
sigma=0.2,ID2926,X11,8,PrivBayesEps1.0,1,0.393569,0.606431,0.115162,0.117598,-0.00244,0.608871
sigma=0.2,ID2926,X11,9,BayesianNet,1,0.39372,0.60628,0.402978,0.387967,0.015011,0.591269
sigma=0.2,ID2926,X11,9,IndependentHistogram,1,0.39372,0.60628,0.207611,0.210226,-0.00261,0.60889
sigma=0.2,ID2926,X11,9,PrivBayesEps1.0,1,0.39372,0.60628,0.11914,0.117052,0.002088,0.604192
sigma=0.2,ID2926,X13,0,BayesianNet,1,0.34935,0.65065,0.347482,0.350972,-0.00349,0.65414
sigma=0.2,ID2926,X13,0,IndependentHistogram,1,0.34935,0.65065,0.201894,0.203925,-0.00203,0.65268
sigma=0.2,ID2926,X13,0,PrivBayesEps1.0,1,0.34935,0.65065,0.116814,0.118241,-0.00143,0.65208
sigma=0.2,ID2926,X13,1,BayesianNet,1,0.385862,0.614138,0.373674,0.376146,-0.00247,0.616608
sigma=0.2,ID2926,X13,1,IndependentHistogram,1,0.385862,0.614138,0.209269,0.208942,0.000327,0.613811
sigma=0.2,ID2926,X13,1,PrivBayesEps1.0,1,0.385862,0.614138,0.115331,0.121512,-0.00618,0.620318
sigma=0.2,ID2926,X13,2,BayesianNet,1,0.38006,0.61994,0.380236,0.375624,0.004612,0.615328
sigma=0.2,ID2926,X13,2,IndependentHistogram,1,0.38006,0.61994,0.200582,0.204689,-0.00411,0.62405
sigma=0.2,ID2926,X13,2,PrivBayesEps1.0,1,0.38006,0.61994,0.117052,0.118557,-0.0015,0.62144
sigma=0.2,ID2926,X13,3,BayesianNet,1,0.386484,0.613516,0.37573,0.375612,0.000117,0.613399
sigma=0.2,ID2926,X13,3,IndependentHistogram,1,0.386484,0.613516,0.210923,0.209998,0.000925,0.612591
sigma=0.2,ID2926,X13,3,PrivBayesEps1.0,1,0.386484,0.613516,0.117232,0.11974,-0.00251,0.616026
sigma=0.2,ID2926,X13,4,BayesianNet,1,0.376055,0.623945,0.384841,0.382642,0.002199,0.621746
sigma=0.2,ID2926,X13,4,IndependentHistogram,1,0.376055,0.623945,0.211092,0.210616,0.000476,0.623469
sigma=0.2,ID2926,X13,4,PrivBayesEps1.0,1,0.376055,0.623945,0.117194,0.12358,-0.00639,0.630335
sigma=0.2,ID2926,X13,5,BayesianNet,1,0.392172,0.607828,0.396394,0.397539,-0.00114,0.608968
sigma=0.2,ID2926,X13,5,IndependentHistogram,1,0.392172,0.607828,0.199836,0.200042,-0.00021,0.608038
sigma=0.2,ID2926,X13,5,PrivBayesEps1.0,1,0.392172,0.607828,0.118968,0.115183,0.003785,0.604043
sigma=0.2,ID2926,X13,6,BayesianNet,1,0.367091,0.632909,0.361652,0.366876,-0.00522,0.638129
sigma=0.2,ID2926,X13,6,IndependentHistogram,1,0.367091,0.632909,0.204987,0.203279,0.001708,0.631201
sigma=0.2,ID2926,X13,6,PrivBayesEps1.0,1,0.367091,0.632909,0.119528,0.11569,0.003837,0.629072
sigma=0.2,ID2926,X13,7,BayesianNet,1,0.363466,0.636534,0.377312,0.377149,0.000163,0.636371
sigma=0.2,ID2926,X13,7,IndependentHistogram,1,0.363466,0.636534,0.200626,0.20117,-0.00054,0.637074
sigma=0.2,ID2926,X13,7,PrivBayesEps1.0,1,0.363466,0.636534,0.112155,0.114888,-0.00273,0.639264
sigma=0.2,ID2926,X13,8,BayesianNet,1,0.362185,0.637815,0.380496,0.376963,0.003533,0.634282
sigma=0.2,ID2926,X13,8,IndependentHistogram,1,0.362185,0.637815,0.212329,0.205276,0.007052,0.630763
sigma=0.2,ID2926,X13,8,PrivBayesEps1.0,1,0.362185,0.637815,0.120687,0.118326,0.00236,0.635455
sigma=0.2,ID2926,X13,9,BayesianNet,1,0.409265,0.590735,0.404298,0.400335,0.003963,0.586772
sigma=0.2,ID2926,X13,9,IndependentHistogram,1,0.409265,0.590735,0.212383,0.214091,-0.00171,0.592445
sigma=0.2,ID2926,X13,9,PrivBayesEps1.0,1,0.409265,0.590735,0.121538,0.117517,0.004021,0.586714
sigma=0.2,ID3143,X11,0,BayesianNet,1,0.304803,0.695197,0.284178,0.295743,-0.01156,0.706757
sigma=0.2,ID3143,X11,0,IndependentHistogram,1,0.304803,0.695197,0.065608,0.068989,-0.00338,0.698577
sigma=0.2,ID3143,X11,0,PrivBayesEps1.0,1,0.304803,0.695197,0.078667,0.067962,0.010706,0.684491
sigma=0.2,ID3143,X11,1,BayesianNet,1,0.280166,0.719834,0.297528,0.300136,-0.00261,0.722444
sigma=0.2,ID3143,X11,1,IndependentHistogram,1,0.280166,0.719834,0.06314,0.059387,0.003752,0.716082
sigma=0.2,ID3143,X11,1,PrivBayesEps1.0,1,0.280166,0.719834,0.069209,0.082246,-0.01304,0.732874
sigma=0.2,ID3143,X11,2,BayesianNet,1,0.344255,0.655745,0.289852,0.292712,-0.00286,0.658605
sigma=0.2,ID3143,X11,2,IndependentHistogram,1,0.344255,0.655745,0.066749,0.07766,-0.01091,0.666655
sigma=0.2,ID3143,X11,2,PrivBayesEps1.0,1,0.344255,0.655745,0.080211,0.090657,-0.01045,0.666195
sigma=0.2,ID3143,X11,3,BayesianNet,1,0.302135,0.697865,0.325816,0.327903,-0.00209,0.699955
sigma=0.2,ID3143,X11,3,IndependentHistogram,1,0.302135,0.697865,0.068019,0.06746,0.000559,0.697306
sigma=0.2,ID3143,X11,3,PrivBayesEps1.0,1,0.302135,0.697865,0.072988,0.090079,-0.01709,0.714955
sigma=0.2,ID3143,X11,4,BayesianNet,1,0.324942,0.675058,0.323194,0.319052,0.004142,0.670916
sigma=0.2,ID3143,X11,4,IndependentHistogram,1,0.324942,0.675058,0.063705,0.071135,-0.00743,0.682488
sigma=0.2,ID3143,X11,4,PrivBayesEps1.0,1,0.324942,0.675058,0.079645,0.078087,0.001559,0.673499
sigma=0.2,ID3143,X11,5,BayesianNet,1,0.367257,0.632743,0.370171,0.375844,-0.00567,0.638413
sigma=0.2,ID3143,X11,5,IndependentHistogram,1,0.367257,0.632743,0.090228,0.080531,0.009696,0.623047
sigma=0.2,ID3143,X11,5,PrivBayesEps1.0,1,0.367257,0.632743,0.081052,0.082733,-0.00168,0.634423
sigma=0.2,ID3143,X11,6,BayesianNet,1,0.283716,0.716284,0.259731,0.2707,-0.01097,0.727254
sigma=0.2,ID3143,X11,6,IndependentHistogram,1,0.283716,0.716284,0.073207,0.068534,0.004674,0.71161
sigma=0.2,ID3143,X11,6,PrivBayesEps1.0,1,0.283716,0.716284,0.07765,0.059531,0.018119,0.698165
sigma=0.2,ID3143,X11,7,BayesianNet,1,0.350938,0.649062,0.324924,0.318049,0.006876,0.642186
sigma=0.2,ID3143,X11,7,IndependentHistogram,1,0.350938,0.649062,0.07668,0.073544,0.003136,0.645926
sigma=0.2,ID3143,X11,7,PrivBayesEps1.0,1,0.350938,0.649062,0.077705,0.087145,-0.00944,0.658502
sigma=0.2,ID3143,X11,8,BayesianNet,1,0.326429,0.673571,0.302446,0.311792,-0.00935,0.682921
sigma=0.2,ID3143,X11,8,IndependentHistogram,1,0.326429,0.673571,0.078562,0.071447,0.007115,0.666456
sigma=0.2,ID3143,X11,8,PrivBayesEps1.0,1,0.326429,0.673571,0.074491,0.076396,-0.00191,0.675481
sigma=0.2,ID3143,X11,9,BayesianNet,1,0.35351,0.64649,0.355185,0.348839,0.006346,0.640144
sigma=0.2,ID3143,X11,9,IndependentHistogram,1,0.35351,0.64649,0.079375,0.075916,0.003459,0.643031
sigma=0.2,ID3143,X11,9,PrivBayesEps1.0,1,0.35351,0.64649,0.072903,0.070956,0.001948,0.644542
sigma=0.2,ID3143,X13,0,BayesianNet,1,0.364161,0.635839,0.361264,0.356261,0.005003,0.630836
sigma=0.2,ID3143,X13,0,IndependentHistogram,1,0.364161,0.635839,0.083622,0.085174,-0.00155,0.637389
sigma=0.2,ID3143,X13,0,PrivBayesEps1.0,1,0.364161,0.635839,0.081318,0.070847,0.010472,0.625367
sigma=0.2,ID3143,X13,1,BayesianNet,1,0.380465,0.619535,0.320925,0.314703,0.006223,0.613312
sigma=0.2,ID3143,X13,1,IndependentHistogram,1,0.380465,0.619535,0.061348,0.068998,-0.00765,0.627185
sigma=0.2,ID3143,X13,1,PrivBayesEps1.0,1,0.380465,0.619535,0.081738,0.080678,0.00106,0.618475
sigma=0.2,ID3143,X13,2,BayesianNet,1,0.373492,0.626508,0.370765,0.365953,0.004813,0.621695
sigma=0.2,ID3143,X13,2,IndependentHistogram,1,0.373492,0.626508,0.082198,0.079997,0.002201,0.624307
sigma=0.2,ID3143,X13,2,PrivBayesEps1.0,1,0.373492,0.626508,0.085301,0.090327,-0.00503,0.631538
sigma=0.2,ID3143,X13,3,BayesianNet,1,0.386185,0.613815,0.322709,0.321095,0.001614,0.612201
sigma=0.2,ID3143,X13,3,IndependentHistogram,1,0.386185,0.613815,0.07758,0.077396,0.000184,0.613631
sigma=0.2,ID3143,X13,3,PrivBayesEps1.0,1,0.386185,0.613815,0.072764,0.080014,-0.00725,0.621065
sigma=0.2,ID3143,X13,4,BayesianNet,1,0.36466,0.63534,0.330097,0.317227,0.01287,0.62247
sigma=0.2,ID3143,X13,4,IndependentHistogram,1,0.36466,0.63534,0.076384,0.07037,0.006014,0.629326
sigma=0.2,ID3143,X13,4,PrivBayesEps1.0,1,0.36466,0.63534,0.08561,0.081374,0.004236,0.631104
sigma=0.2,ID3143,X13,5,BayesianNet,1,0.398919,0.601081,0.363632,0.354809,0.008823,0.592258
sigma=0.2,ID3143,X13,5,IndependentHistogram,1,0.398919,0.601081,0.078914,0.091048,-0.01213,0.613211
sigma=0.2,ID3143,X13,5,PrivBayesEps1.0,1,0.398919,0.601081,0.070636,0.090299,-0.01966,0.620741
sigma=0.2,ID3143,X13,6,BayesianNet,1,0.371426,0.628574,0.339372,0.333706,0.005666,0.622908
sigma=0.2,ID3143,X13,6,IndependentHistogram,1,0.371426,0.628574,0.076812,0.082303,-0.00549,0.634064
sigma=0.2,ID3143,X13,6,PrivBayesEps1.0,1,0.371426,0.628574,0.081634,0.075742,0.005892,0.622682
sigma=0.2,ID3143,X13,7,BayesianNet,1,0.375537,0.624463,0.360275,0.360666,-0.00039,0.624853
sigma=0.2,ID3143,X13,7,IndependentHistogram,1,0.375537,0.624463,0.074514,0.080705,-0.00619,0.630653
sigma=0.2,ID3143,X13,7,PrivBayesEps1.0,1,0.375537,0.624463,0.083482,0.075543,0.007938,0.616525
sigma=0.2,ID3143,X13,8,BayesianNet,1,0.381656,0.618344,0.350486,0.353862,-0.00338,0.621724
sigma=0.2,ID3143,X13,8,IndependentHistogram,1,0.381656,0.618344,0.08357,0.071005,0.012565,0.605779
sigma=0.2,ID3143,X13,8,PrivBayesEps1.0,1,0.381656,0.618344,0.073172,0.074497,-0.00132,0.619664
sigma=0.2,ID3143,X13,9,BayesianNet,1,0.365447,0.634553,0.339695,0.31986,0.019835,0.614718
sigma=0.2,ID3143,X13,9,IndependentHistogram,1,0.365447,0.634553,0.076107,0.080923,-0.00482,0.639373
sigma=0.2,ID3143,X13,9,PrivBayesEps1.0,1,0.365447,0.634553,0.064903,0.068598,-0.0037,0.638253
sigma=0.2,ID408,X11,0,BayesianNet,1,0.337237,0.662763,0.314936,0.32099,-0.00605,0.668813
sigma=0.2,ID408,X11,0,IndependentHistogram,1,0.337237,0.662763,0.210789,0.212432,-0.00164,0.664403
sigma=0.2,ID408,X11,0,PrivBayesEps1.0,1,0.337237,0.662763,0.112829,0.110852,0.001977,0.660786
sigma=0.2,ID408,X11,1,BayesianNet,1,0.345444,0.654556,0.330743,0.324359,0.006385,0.648171
sigma=0.2,ID408,X11,1,IndependentHistogram,1,0.345444,0.654556,0.212879,0.210694,0.002185,0.652371
sigma=0.2,ID408,X11,1,PrivBayesEps1.0,1,0.345444,0.654556,0.107744,0.112668,-0.00492,0.659476
sigma=0.2,ID408,X11,2,BayesianNet,1,0.364411,0.635589,0.31908,0.333083,-0.014,0.649589
sigma=0.2,ID408,X11,2,IndependentHistogram,1,0.364411,0.635589,0.213232,0.215936,-0.0027,0.638289
sigma=0.2,ID408,X11,2,PrivBayesEps1.0,1,0.364411,0.635589,0.10332,0.113475,-0.01016,0.645749
sigma=0.2,ID408,X11,3,BayesianNet,1,0.34443,0.65557,0.326248,0.32852,-0.00227,0.65784
sigma=0.2,ID408,X11,3,IndependentHistogram,1,0.34443,0.65557,0.214541,0.215351,-0.00081,0.65638
sigma=0.2,ID408,X11,3,PrivBayesEps1.0,1,0.34443,0.65557,0.106421,0.113856,-0.00744,0.66301
sigma=0.2,ID408,X11,4,BayesianNet,1,0.340222,0.659778,0.318066,0.313156,0.00491,0.654868
sigma=0.2,ID408,X11,4,IndependentHistogram,1,0.340222,0.659778,0.209362,0.213775,-0.00441,0.664188
sigma=0.2,ID408,X11,4,PrivBayesEps1.0,1,0.340222,0.659778,0.106208,0.10945,-0.00324,0.663018
sigma=0.2,ID408,X11,5,BayesianNet,1,0.386916,0.613084,0.367418,0.366003,0.001415,0.611669
sigma=0.2,ID408,X11,5,IndependentHistogram,1,0.386916,0.613084,0.215818,0.212979,0.002838,0.610246
sigma=0.2,ID408,X11,5,PrivBayesEps1.0,1,0.386916,0.613084,0.11372,0.108257,0.005463,0.607621
sigma=0.2,ID408,X11,6,BayesianNet,1,0.347834,0.652166,0.32375,0.310998,0.012753,0.639413
sigma=0.2,ID408,X11,6,IndependentHistogram,1,0.347834,0.652166,0.208357,0.21232,-0.00396,0.656126
sigma=0.2,ID408,X11,6,PrivBayesEps1.0,1,0.347834,0.652166,0.111878,0.105309,0.006569,0.645597
sigma=0.2,ID408,X11,7,BayesianNet,1,0.370803,0.629197,0.33774,0.344739,-0.007,0.636197
sigma=0.2,ID408,X11,7,IndependentHistogram,1,0.370803,0.629197,0.219654,0.215878,0.003775,0.625422
sigma=0.2,ID408,X11,7,PrivBayesEps1.0,1,0.370803,0.629197,0.116843,0.120011,-0.00317,0.632367
sigma=0.2,ID408,X11,8,BayesianNet,1,0.364641,0.635359,0.345508,0.342692,0.002816,0.632543
sigma=0.2,ID408,X11,8,IndependentHistogram,1,0.364641,0.635359,0.224629,0.225042,-0.00041,0.635769
sigma=0.2,ID408,X11,8,PrivBayesEps1.0,1,0.364641,0.635359,0.111962,0.111795,0.000166,0.635193
sigma=0.2,ID408,X11,9,BayesianNet,1,0.356697,0.643303,0.351225,0.342476,0.008749,0.634554
sigma=0.2,ID408,X11,9,IndependentHistogram,1,0.356697,0.643303,0.211044,0.212603,-0.00156,0.644863
sigma=0.2,ID408,X11,9,PrivBayesEps1.0,1,0.356697,0.643303,0.113623,0.109658,0.003965,0.639338
sigma=0.2,ID408,X13,0,BayesianNet,1,0.367847,0.632153,0.352742,0.355719,-0.00298,0.635133
sigma=0.2,ID408,X13,0,IndependentHistogram,1,0.367847,0.632153,0.230416,0.23091,-0.00049,0.632643
sigma=0.2,ID408,X13,0,PrivBayesEps1.0,1,0.367847,0.632153,0.121236,0.112589,0.008647,0.623506
sigma=0.2,ID408,X13,1,BayesianNet,1,0.398504,0.601496,0.380451,0.377635,0.002816,0.59868
sigma=0.2,ID408,X13,1,IndependentHistogram,1,0.398504,0.601496,0.227643,0.225968,0.001676,0.59982
sigma=0.2,ID408,X13,1,PrivBayesEps1.0,1,0.398504,0.601496,0.112629,0.115631,-0.003,0.604496
sigma=0.2,ID408,X13,2,BayesianNet,1,0.401135,0.598865,0.38101,0.377203,0.003807,0.595058
sigma=0.2,ID408,X13,2,IndependentHistogram,1,0.401135,0.598865,0.227495,0.228366,-0.00087,0.599735
sigma=0.2,ID408,X13,2,PrivBayesEps1.0,1,0.401135,0.598865,0.114317,0.118631,-0.00431,0.603175
sigma=0.2,ID408,X13,3,BayesianNet,1,0.404332,0.595668,0.376042,0.379036,-0.00299,0.598658
sigma=0.2,ID408,X13,3,IndependentHistogram,1,0.404332,0.595668,0.238667,0.236823,0.001845,0.593823
sigma=0.2,ID408,X13,3,PrivBayesEps1.0,1,0.404332,0.595668,0.106183,0.115379,-0.0092,0.604868
sigma=0.2,ID408,X13,4,BayesianNet,1,0.407735,0.592265,0.388778,0.390223,-0.00145,0.593715
sigma=0.2,ID408,X13,4,IndependentHistogram,1,0.407735,0.592265,0.23983,0.239089,0.000741,0.591524
sigma=0.2,ID408,X13,4,PrivBayesEps1.0,1,0.407735,0.592265,0.115128,0.121865,-0.00674,0.599005
sigma=0.2,ID408,X13,5,BayesianNet,1,0.408956,0.591044,0.392876,0.395619,-0.00274,0.593784
sigma=0.2,ID408,X13,5,IndependentHistogram,1,0.408956,0.591044,0.229945,0.224589,0.005356,0.585688
sigma=0.2,ID408,X13,5,PrivBayesEps1.0,1,0.408956,0.591044,0.120346,0.114651,0.005695,0.585349
sigma=0.2,ID408,X13,6,BayesianNet,1,0.385456,0.614544,0.366686,0.363761,0.002925,0.611619
sigma=0.2,ID408,X13,6,IndependentHistogram,1,0.385456,0.614544,0.217908,0.220128,-0.00222,0.616764
sigma=0.2,ID408,X13,6,PrivBayesEps1.0,1,0.385456,0.614544,0.115445,0.114601,0.000845,0.613699
sigma=0.2,ID408,X13,7,BayesianNet,1,0.392788,0.607212,0.373511,0.378486,-0.00497,0.612182
sigma=0.2,ID408,X13,7,IndependentHistogram,1,0.392788,0.607212,0.230154,0.231876,-0.00172,0.608932
sigma=0.2,ID408,X13,7,PrivBayesEps1.0,1,0.392788,0.607212,0.114384,0.113778,0.000606,0.606606
sigma=0.2,ID408,X13,8,BayesianNet,1,0.392994,0.607006,0.374939,0.372585,0.002353,0.604653
sigma=0.2,ID408,X13,8,IndependentHistogram,1,0.392994,0.607006,0.237732,0.23915,-0.00142,0.608426
sigma=0.2,ID408,X13,8,PrivBayesEps1.0,1,0.392994,0.607006,0.119126,0.114828,0.004298,0.602708
sigma=0.2,ID408,X13,9,BayesianNet,1,0.414104,0.585896,0.404906,0.400985,0.003921,0.581975
sigma=0.2,ID408,X13,9,IndependentHistogram,1,0.414104,0.585896,0.225188,0.230428,-0.00524,0.591136
sigma=0.2,ID408,X13,9,PrivBayesEps1.0,1,0.414104,0.585896,0.114381,0.112469,0.001912,0.583984
sigma=0.2,ID624,X11,0,BayesianNet,1,0.291961,0.708039,0.291739,0.288802,0.002937,0.705102
sigma=0.2,ID624,X11,0,IndependentHistogram,1,0.291961,0.708039,0.207638,0.209435,-0.0018,0.709839
sigma=0.2,ID624,X11,0,PrivBayesEps1.0,1,0.291961,0.708039,0.106814,0.107891,-0.00108,0.709119
sigma=0.2,ID624,X11,1,BayesianNet,1,0.323574,0.676426,0.309045,0.308361,0.000683,0.675743
sigma=0.2,ID624,X11,1,IndependentHistogram,1,0.323574,0.676426,0.205104,0.208497,-0.00339,0.679816
sigma=0.2,ID624,X11,1,PrivBayesEps1.0,1,0.323574,0.676426,0.106521,0.112524,-0.006,0.682426
sigma=0.2,ID624,X11,2,BayesianNet,1,0.284407,0.715593,0.315119,0.305155,0.009964,0.705629
sigma=0.2,ID624,X11,2,IndependentHistogram,1,0.284407,0.715593,0.208487,0.217211,-0.00872,0.724313
sigma=0.2,ID624,X11,2,PrivBayesEps1.0,1,0.284407,0.715593,0.110378,0.115033,-0.00466,0.720253
sigma=0.2,ID624,X11,3,BayesianNet,1,0.302979,0.697021,0.287875,0.284071,0.003803,0.693218
sigma=0.2,ID624,X11,3,IndependentHistogram,1,0.302979,0.697021,0.221511,0.214806,0.006705,0.690316
sigma=0.2,ID624,X11,3,PrivBayesEps1.0,1,0.302979,0.697021,0.109963,0.114817,-0.00485,0.701871
sigma=0.2,ID624,X11,4,BayesianNet,1,0.288438,0.711562,0.292305,0.287455,0.00485,0.706712
sigma=0.2,ID624,X11,4,IndependentHistogram,1,0.288438,0.711562,0.205481,0.214321,-0.00884,0.720402
sigma=0.2,ID624,X11,4,PrivBayesEps1.0,1,0.288438,0.711562,0.111275,0.10925,0.002025,0.709537
sigma=0.2,ID624,X11,5,BayesianNet,1,0.254386,0.745614,0.260758,0.245395,0.015363,0.730251
sigma=0.2,ID624,X11,5,IndependentHistogram,1,0.254386,0.745614,0.213359,0.212419,0.00094,0.744674
sigma=0.2,ID624,X11,5,PrivBayesEps1.0,1,0.254386,0.745614,0.111996,0.111289,0.000708,0.744906
sigma=0.2,ID624,X11,6,BayesianNet,1,0.318728,0.681272,0.313068,0.318177,-0.00511,0.686382
sigma=0.2,ID624,X11,6,IndependentHistogram,1,0.318728,0.681272,0.214736,0.210762,0.003974,0.677298
sigma=0.2,ID624,X11,6,PrivBayesEps1.0,1,0.318728,0.681272,0.115365,0.100837,0.014528,0.666744
sigma=0.2,ID624,X11,7,BayesianNet,1,0.261888,0.738112,0.293735,0.284598,0.009137,0.728975
sigma=0.2,ID624,X11,7,IndependentHistogram,1,0.261888,0.738112,0.220702,0.214293,0.006409,0.731703
sigma=0.2,ID624,X11,7,PrivBayesEps1.0,1,0.261888,0.738112,0.10116,0.119806,-0.01865,0.756762
sigma=0.2,ID624,X11,8,BayesianNet,1,0.283996,0.716004,0.287921,0.292018,-0.0041,0.720104
sigma=0.2,ID624,X11,8,IndependentHistogram,1,0.283996,0.716004,0.225208,0.221516,0.003692,0.712312
sigma=0.2,ID624,X11,8,PrivBayesEps1.0,1,0.283996,0.716004,0.112498,0.1111,0.001398,0.714606
sigma=0.2,ID624,X11,9,BayesianNet,1,0.272297,0.727703,0.285489,0.273121,0.012368,0.715335
sigma=0.2,ID624,X11,9,IndependentHistogram,1,0.272297,0.727703,0.208642,0.212891,-0.00425,0.731953
sigma=0.2,ID624,X11,9,PrivBayesEps1.0,1,0.272297,0.727703,0.111979,0.107763,0.004216,0.723487
sigma=0.2,ID624,X13,0,BayesianNet,1,0.186834,0.813166,0.194439,0.200841,-0.0064,0.819566
sigma=0.2,ID624,X13,0,IndependentHistogram,1,0.186834,0.813166,0.13097,0.134698,-0.00373,0.816896
sigma=0.2,ID624,X13,0,PrivBayesEps1.0,1,0.186834,0.813166,0.100119,0.085864,0.014255,0.798911
sigma=0.2,ID624,X13,1,BayesianNet,1,0.153226,0.846774,0.128887,0.129668,-0.00078,0.847554
sigma=0.2,ID624,X13,1,IndependentHistogram,1,0.153226,0.846774,0.116418,0.115825,0.000593,0.846181
sigma=0.2,ID624,X13,1,PrivBayesEps1.0,1,0.153226,0.846774,0.085815,0.090437,-0.00462,0.851394
sigma=0.2,ID624,X13,2,BayesianNet,1,0.142583,0.857417,0.165075,0.177025,-0.01195,0.869367
sigma=0.2,ID624,X13,2,IndependentHistogram,1,0.142583,0.857417,0.126879,0.127034,-0.00016,0.857577
sigma=0.2,ID624,X13,2,PrivBayesEps1.0,1,0.142583,0.857417,0.086954,0.097431,-0.01048,0.867897
sigma=0.2,ID624,X13,3,BayesianNet,1,0.167903,0.832097,0.14006,0.141516,-0.00146,0.833557
sigma=0.2,ID624,X13,3,IndependentHistogram,1,0.167903,0.832097,0.123823,0.126405,-0.00258,0.834677
sigma=0.2,ID624,X13,3,PrivBayesEps1.0,1,0.167903,0.832097,0.083328,0.08957,-0.00624,0.838337
sigma=0.2,ID624,X13,4,BayesianNet,1,0.145911,0.854089,0.142815,0.138432,0.004383,0.849706
sigma=0.2,ID624,X13,4,IndependentHistogram,1,0.145911,0.854089,0.12767,0.121708,0.005962,0.848127
sigma=0.2,ID624,X13,4,PrivBayesEps1.0,1,0.145911,0.854089,0.096701,0.096226,0.000476,0.853613
